"customer_id","user_id","clean_name","age","age_range","gender","clean_email","clean_phone_number","clean_city","clean_state","signup_date","preferred_contact_method"
70362235,19209801,Jose Mendoza,,"71+",Male,george_mendoza@gmail.com,"233-267-7528",Boston,MA,"2021-06-03",Email
70468188,26941092,Lauren Patel,48.0,"31-50",Female,denisepatel@gmail.com,"903-589-4080",Detroit,MI,"2020-04-15",""
70549373,36054020,Claire Marquez,35.0,"31-50",Female,dustin57@outlook.com,"536-253-5987",San Diego,CA,"2024-11-15",SMS
70606674,43308443,"",40.0,"31-50",Male,ace7501@@gmail.com,"411-805-2905",San Diego,CA,"2023-08-25",SMS
70654852,38408562,Jessica Townsend,77.0,"71+",Female,,"705-497-5170",Boston,MA,"2025-01-07",Email
70667140,15917225,Christine Blankenship,30.0,"16-30",Female,elizabeth_blankenship@icloud.com,"382-509-5725",Seattle,"","2025-03-09",Email
70867592,61343880,Robert Becker,81.0,"71+",Male,mistybecker@gmail.com,"272-963-5026",San Francisco,"","2025-03-15",Push Notification
70887034,20752378,Jeremy Gonzalez,61.0,"51-70",Male,john90@gmail.com,"532-780-6185",Las Vegas,NV,"2025-05-14",""
70887307,87844239,Vicki Todd,30.0,"16-30",Female,vtodd@gmail.com,"755-271-1104",Chicago,IL,"2022-05-14",SMS
70896652,93303777,Elizabeth C. King,,"71+",Female,bking@gmail.com,"350-833-6573","",WA,"2021-02-05",Push Notification
71031132,71367643,Jennifer Lowe,23.0,"16-30",Female,mlowe@gmail.com,"532-878-4793",Chicago,IL,"2022-02-27",Push Notification
71040347,64547971,Jessica Barry,46.0,"31-50",Female,jean68@gmail.com,"814-811-3948","",CA,"2025-11-07",Email
71045700,14265799,Ricardo Anderson,87.0,"71+",Male,jamieanderson@gmail.com,"886-643-4697",Seattle,WA,"2022-11-24",""
71115319,45935572,Trevor Burgess,57.0,"51-70",Male,jennifer_burgess@gmail.com,"657-263-3935",Charlotte,NC,"2023-03-31",Push Notification
71308842,47308985,Stephanie Meyer,31.0,"31-50",Female,jerry.meyer@@gmail.com,"962-553-6257",Austin,TX,"2025-11-16",SMS
71315464,79467853,Robert Coleman,35.0,"31-50",Male,jcoleman@hotmail.com,"467-277-6367",Nashville,TN,"2022-03-03",SMS
71327848,76238574,Chad Johnson,26.0,"16-30",Male,jjohnson@hotmail.com,"302-132-7366",Chicago,"","2020-08-23",Push Notification
71352751,90010790,Jason Nunez,51.0,"51-70","",jnunez@gmail.com,,Columbus,OH,"2024-07-16",Push Notification
71428713,72907576,Christy Gordon,41.0,"31-50",Female,rocky9201@icloud.com,"235-964-3130",Chicago,IL,"2022-01-09",SMS
71477426,84045292,Brian Rojas,30.0,"16-30",Male,,"951-950-2043",Las Vegas,"","2025-05-05",Email
71682508,98550256,Heidi Dudley,,"71+",Female,mdudley@gmail.com,"802-304-4027",Indianapolis,IN,"2025-11-08",Push Notification
71707170,31361812,Zachary Jensen,70.0,"51-70",Male,cjensen@icloud.com,"760-508-5260",Denver,CO,"",SMS
71753160,46468984,Kelsey Jenkins,89.0,"71+",Female,,"687-462-1206",Nashville,TN,"2025-04-25",Push Notification
71894493,81498611,Christopher Myers,50.0,"31-50",Male,justin_myers@icloud.com,"499-642-2258",Las Vegas,NV,"2025-08-05",Push Notification
71934487,58537831,"",89.0,"71+","",trevor51@gmail.com,"236-728-5026","",TX,"",Push Notification
71965637,59529086,Patrick Munoz,49.0,"31-50","",patrick.munoz@outlook.com,,Denver,CO,"2025-07-10",Push Notification
71974027,53936531,Cindy Phillips,,"71+",Female,adam.phillips@gmail.com,"961-728-1819",Chicago,IL,"2018-11-27",""
72005415,83140807,Garrett Maldonado,78.0,"71+",Male,christina_maldonado@gmail.com,"580-420-7781",Dallas,TX,"2019-05-05",Email
72104107,16990811,Priscilla Gilmore,58.0,"51-70","",priscilla_gilmore@outlook.com,"837-230-8652",Philadelphia,PA,"2020-10-12",Push Notification
72270726,13895645,Jose Brown,88.0,"71+",Male,ace8677@icloud.com,"610-798-6307",Jacksonville,FL,"2023-03-13",SMS
72312933,49823450,Joshua Lane,58.0,"51-70",Male,victorialane@outlook.com,"272-246-2180",Indianapolis,IN,"2021-09-29",SMS
72360629,51286958,James Robertson,27.0,"16-30",Male,brett.robertson@outlook.com,,San Diego,"","2024-12-12",Push Notification
72445234,45575298,"",85.0,"71+","",,"457-601-9147",Portland,OR,"2018-10-26",Email
72858374,72092888,Nicholas Barrett,60.0,"51-70",Male,,"638-358-5951",Las Vegas,NV,"2024-04-28",Push Notification
72937522,98986321,Catherine Martin,52.0,"51-70",Female,jmartin@gmail.com,"515-826-5217","",CA,"2020-10-10",Email
72950208,64277800,Frank Edwards,62.0,"51-70",Male,ace1121@icloud.com,"556-639-8209",San Diego,CA,"2020-06-17",Push Notification
72962895,55728776,Sabrina Schwartz,39.0,"31-50",Female,saraschwartz@gmail.com ,"755-713-1966",Los Angeles,CA,"2024-11-02",Push Notification
73013961,66661351,Claudia Thomas,44.0,"31-50",Female,steven86@icloud.com,"839-249-8216",San Jose,CA,"2021-11-22",Email
73100462,14380847,Jay Gutierrez,57.0,"51-70","",jay.gutierrez@icloud.com,"903-768-3568",Las Vegas,NV,"2022-04-29",Push Notification
73280554,62401521,Jaclyn Foley,36.0,"31-50",Female,ranger2039@icloud.com,"387-649-5415",New York,NY,"2025-12-21",Email
73380266,23556182,Dalton Davis,53.0,"51-70",Male,william88@gmail.com,"766-433-5525",Nashville,TN,"2020-04-17",""
73411827,74251933,Brandy Howard,26.0,"16-30",Female,sarah_howard@gmail.com,"600-719-5625",Indianapolis,IN,"2023-11-24",Push Notification
73481797,71586053,Misty Baker,33.0,"31-50",Female,kaylabaker@yahoo.com,"270-491-4610",Jacksonville,FL,"",Push Notification
73538641,53261270,Nicholas Cox,15.0,"16-30",Male,sunny8767@gmail.com,"764-716-6371","",CA,"2020-03-14",SMS
73655158,98588154,Thomas Johnson,60.0,"51-70",Male,christine.johnson@gmail.com,"903-338-4444",Las Vegas,NV,"",Email
73837847,12735359,Steve Williams,17.0,"16-30",Male,davidwilliams@gmail.com,"361-535-5435","",IL,"2021-03-23",Push Notification
73920651,43704923,Joseph Merritt,54.0,"51-70",Male,cynthia33@gmail.com,"658-432-5877",Portland,OR,"2021-05-23",Push Notification
74227366,89865458,Dawn Miller,64.0,"51-70",Female,jmiller@gmail.com,"456-844-3893",Columbus,OH,"2021-08-25",SMS
74287863,25015458,"",,"71+",Male,sunny6085@gmail.com,"206-880-7620",Austin,TX,"",Email
74503785,40942292,William Reyes,55.0,"51-70",Male,ace3831@gmail.com,"396-964-6114",San Jose,CA,"",Email
74672520,28814949,Katelyn Anderson,,"71+",Female,cheryl.anderson@gmail.com,"637-842-8652",Los Angeles,CA,"2020-05-09",SMS
74718365,44188276,Linda Dickerson,48.0,"31-50",Female,adickerson@icloud.com,"930-655-6261",Portland,OR,"",Email
74759996,41244663,Charles Robinson,23.0,"16-30","",crobinson@gmail.com,"281-504-1568",Fort Worth,TX,"2018-10-17",Push Notification
74855088,40158366,Gabriel Stevens,94.0,"71+",Male,linda_stevens@gmail.com,"320-420-1723","",CA,"2024-02-11",""
75007200,53524491,Carmen Carlson,65.0,"51-70",Female,jessica_carlson@outlook.com,"887-744-4492",San Antonio,TX,"2026-02-02",Push Notification
75056916,22981052,Faith Randall,60.0,"51-70",Female,,"921-399-5740",Phoenix,AZ,"2020-11-09",""
75184410,22534217,"",81.0,"71+",Female,ranger9207@outlook.com,"512-667-1081",Phoenix,AZ,"2025-05-10",Push Notification
75266178,72372114,Joshua Mathis,51.0,"51-70",Male,samuel36@gmail.com,"377-406-3994",Indianapolis,IN,"",Email
75314742,65625330,"",73.0,"71+",Male,,"709-341-7636",Detroit,MI,"",""
75491202,82070937,Susan Davis,29.0,"16-30",Female,ricky68@icloud.com,,San Antonio,TX,"2019-04-29",SMS
75679047,87701200,"",39.0,"31-50",Male,bpayne@gmail.com,"385-928-6286",Denver,CO,"2022-07-19",SMS
75718414,46231783,Mark Ellis,73.0,"71+",Male,heidiellis@gmail.com,"305-730-4675",Portland,OR,"2023-12-13",Push Notification
75802771,14835614,Colleen Horn,59.0,"51-70",Female,,"745-262-9413",Jacksonville,FL,"2021-04-25",Email
76118957,88406989,Timothy Mitchell,50.0,"31-50",Male,aaron.mitchell@gmail.com,"447-375-2393",Austin,TX,"2019-11-16",Push Notification
76319264,75181765,Kyle Cruz,48.0,"31-50",Male,connorcruz@gmail.com,"415-471-5577","",IL,"2026-05-09",Push Notification
76481885,82340307,Wendy Murphy,27.0,"16-30",Female,rocky5537@icloud.com,,Nashville,TN,"",""
76500726,28728463,John Dillon,30.0,"16-30",Male,john79@gmail.com,"516-609-1379",Philadelphia,PA,"",Email
76599269,88561612,Christopher Holden,95.0,"71+",Male,thomas_holden@gmail.com,"775-724-1366","",MA,"",SMS
76669607,19510312,John Brown,,"71+",Male,julia_brown@gmail.com,"548-341-9737",Nashville,TN,"2019-02-06",Push Notification
76757928,43446826,"",30.0,"16-30",Female,kmiller@gmail.com,"762-292-3838",Phoenix,"","",""
76776459,68503492,Bradley Rangel,61.0,"51-70",Male,amy_rangel@gmail.com,"835-654-3913",Houston,TX,"2023-08-30",Push Notification
76795767,20570592,Andrea Jefferson,74.0,"71+",Female,adam.jefferson@gmail.com,"752-969-8298",Los Angeles,CA,"2023-01-09",Push Notification
76890827,16150444,Kevin Miller,73.0,"71+","",kevin56@outlook.com,"588-414-5825","",FL,"2019-05-14",Email
76906611,31429110,Ryan Travis,53.0,"51-70",Male,stravis@gmail.com,"265-271-8121",Denver,"","2026-03-07",SMS
77085942,80138498,Michael Valdez,52.0,"51-70",Male,dvaldez@hotmail.com,,Seattle,WA,"",SMS
77144075,85017682,Kayla Santos,64.0,"51-70","",kayla72@gmail.com,"623-333-3129",Los Angeles,CA,"2021-02-22",Email
77292380,93394260,Courtney Adams,56.0,"51-70",Female,angeladams@hotmail.com,,Jacksonville,FL,"2025-11-19",Push Notification
77349752,35714784,Kimberly Miller,72.0,"71+",Female,andre.miller@gmail.com,"531-675-4105",Houston,"","2021-12-24",Push Notification
77378254,11898961,Gina Little,77.0,"71+",Female,gregory_little@hotmail.com,"358-127-7614",New York,NY,"2020-12-05",SMS
77416376,67503414,Tammy Cordova,53.0,"51-70",Female,michaelcordova@gmail.com,"500-711-4788",Austin,TX,"2026-02-21",Email
77498993,81259135,Sarah Obrien,56.0,"51-70",Female,,"469-521-2162",Columbus,OH,"2020-10-22",SMS
77624084,10475894,Kevin Harper,50.0,"31-50",Male,christopherharper@gmail.com,"371-682-8731",Boston,MA,"2020-06-15",Push Notification
77719420,85694715,Jessica Whitney,59.0,"51-70","",jessicawhitney@yahoo.com,"825-603-9827",San Antonio,TX,"2020-04-15",""
77853916,30743797,"",37.0,"31-50",Male,michaelespinoza@hotmail.com,"349-112-5862",Dallas,TX,"2021-05-17",Email
78057490,12601580,Joseph Crosby,45.0,"31-50",Male,,"420-934-8924",Charlotte,NC,"2026-01-18",SMS
78092370,64830300,Alexander Martin,69.0,"51-70",Male,,"737-472-9124",Phoenix,AZ,"2024-12-25",Email
78093604,16749089,Tom Bolton,56.0,"51-70",Male,amanda_bolton@@gmail.com,"700-274-4850","",MI,"2023-06-14",Email
78103759,25521714,Sabrina Martinez,,"71+",Female,erik.martinez@gmail.com,"420-201-3824",Phoenix,AZ,"2021-06-08",SMS
78131950,70465583,David Brown,53.0,"51-70",Male,susan.brown@gmail.com,"984-527-3223",Indianapolis,IN,"2021-03-30",SMS
78140959,53622663,Stephanie Anderson,38.0,"31-50",Female,janderson@gmail.com,"988-308-4823",Portland,OR,"2018-10-15",SMS
78147397,91756179,Sarah Taylor,73.0,"71+",Female,brittany46@outlook.com,"479-955-7319",Dallas,"","2023-06-17",Push Notification
78214937,57683626,Robert Coleman,95.0,"71+","",rcoleman@outlook.com,"256-991-3470",Boston,Prefer not to say,"2024-06-29",Email
78248169,89520597,"",38.0,"31-50",Male,,,Indianapolis,IN,"",Push Notification
78299645,40587988,Wendy Torres,65.0,"51-70",Female,ann13@outlook.com,"468-207-2215",Nashville,TN,"2018-09-17",SMS
78444607,88393811,Diane Crosby,22.0,"16-30",Female,rocky7029@gmail.com,"870-444-3855",San Francisco,CA,"2022-11-20",Push Notification
78515906,18357162,Cindy Hinton,37.0,"31-50",Female,melanie.hinton@gmail.com,,San Jose,"","",SMS
78765957,13278320,"",42.0,"31-50",Female,mark_williamson@outlook.com,"815-500-7378","",CA,"2019-08-23",""
78885632,95132217,"",37.0,"31-50",Female,charles_boyer@icloud.com,"827-394-8547",Boston,MA,"2019-10-12",Push Notification
78901038,89133014,Raymond Graham,93.0,"71+",Male,scott41@gmail.com,,Indianapolis,"","2025-05-22",Push Notification
79067939,13561597,Leslie Crawford,33.0,"31-50",Female,ranger8930@icloud.com,,Seattle,WA,"2019-07-04",Email
79172559,88990506,Jade Brown,51.0,"51-70",Female,sharon_brown@hotmail.com,"297-875-7999",Austin,TX,"2020-09-30",Email
79173614,90267122,David Myers,51.0,"51-70",Male,jmyers@gmail.com,"948-284-4046",New York,NY,"2025-04-26",SMS
79244185,26046365,Anne Carter,46.0,"31-50",Female,daniel_carter@gmail.com,"795-430-5251",Las Vegas,"","2024-07-31",Email
79583757,89089901,Joshua Jones,45.0,"31-50",Male,ranger4451@gmail.com,"413-701-3362",Chicago,IL,"2018-06-27",Push Notification
79696025,75998319,Lorraine Davis,46.0,"31-50",Female,adrianadavis@gmail.com,"542-758-5133",Houston,TX,"2020-03-27",""
79987997,31687165,"",71.0,"71+",Female,gmoore@yahoo.com,"588-986-8950",San Francisco,CA,"2023-01-13",""
80162053,25372341,Kayla Jones,,"71+",Female,,"654-767-6884",Austin,"","2022-12-30",Push Notification
80260907,33328859,Benjamin Cohen,65.0,"51-70",Male,carol93@icloud.com,"488-489-8030",Indianapolis,IN,"2020-08-03",Push Notification
80325062,30509175,Joseph Miller,33.0,"31-50",Male,rmiller@gmail.com,"580-922-8024",Indianapolis,IN,"2022-11-18",Email
80339290,91503378,Eddie Williams,66.0,"51-70",Male,ewilliams@icloud.com,"340-966-9043","",TX,"2025-08-06",Email
80591959,78387461,Gary Walters,39.0,"31-50",Male,buddy2637@gmail.com,"220-734-6965",San Francisco,CA,"2021-03-17",Push Notification
80606503,31009452,Tiffany Johnson,29.0,"16-30",Female,nancy.johnson@hotmail.com,"883-743-1078",Charlotte,NC,"2023-05-03",Email
80610004,45431319,Michael Guerra,71.0,"71+",Male,jeremy_guerra@icloud.com,"246-316-5946","",NY,"2025-07-24",SMS
80651318,92666356,John Turner,80.0,"71+",Male,,"242-257-7131",Philadelphia,PA,"2024-02-12",Push Notification
80669879,75437844,Misty King,22.0,"16-30","",mistyking@outlook.com,"943-651-2829",San Francisco,CA,"2025-09-19",""
80723898,94525678,Robert Jones,62.0,"51-70",Male,richard.jones@gmail.com,"784-253-2193",Portland,OR,"2019-04-02",Push Notification
80794454,56138336,"",49.0,"31-50",Female,,"489-711-4400",Chicago,IL,"2023-09-30",Email
80836292,94482772,Lindsey Stone,73.0,"71+",Female,,"583-733-4697",Phoenix,AZ,"2022-11-26",SMS
81200181,50785405,Andrea Padilla,37.0,"31-50",Female,,"600-376-3628",San Francisco,CA,"2022-08-04",SMS
81210133,85146293,Jimmy Pugh,52.0,"51-70",Male,scott38@gmail.com,"657-902-1783",Detroit,MI,"2020-12-29",SMS
81216573,62274692,Peter Haynes,,"71+",Male,,"883-869-2077",Charlotte,NC,"2021-01-06",Email
81249799,43374088,"",69.0,"51-70",Female,nicholas.kelly@hotmail.com,,Seattle,WA,"2022-10-23",Email
81291936,90388981,James Harrington,78.0,"71+",Male,jennifer88@icloud.com,"543-731-8424",Philadelphia,PA,"2026-02-10",Email
81481992,99600766,Gene Singleton,52.0,"51-70",Male,,"585-231-1280",San Francisco,CA,"2018-07-18",Push Notification
81621574,43744231,Sharon Herrera,51.0,"51-70",Other,sharon22@gmail.com,"385-897-9952",Boston,MA,"2025-07-18",Email
81673763,22489409,Jon B. Dougherty,17.0,"16-30",Other,jon99@yahoo.com,"251-738-9739",San Jose,CA,"2022-08-28",SMS
81947921,70467027,Elizabeth Young,36.0,"31-50","",elizabeth90@gmail.com,"205-934-4316","",WA,"2025-09-04",Email
82017516,41726318,Sylvia Douglas,,"71+",Female,ace8454@outlook.com,,Jacksonville,FL,"2022-03-24",Push Notification
82148284,31130263,Cody Griffin,,"71+",Male,leah65@gmail.com,"498-484-3592",Portland,OR,"2023-04-25",Push Notification
82287061,39476249,Jeffrey K. Rangel,27.0,"16-30",Male,christopherrangel@yahoo.com,"447-757-4994",Boston,MA,"2019-02-08",Email
82398083,55540424,Chase Brady,37.0,"31-50",Male,,"369-358-4397",Columbus,OH,"2018-08-28",Push Notification
82446804,34406132,Richard Hoffman,25.0,"16-30",Male,angelahoffman@gmail.com,"568-893-7857",Portland,OR,"2026-02-02",SMS
82503409,89864260,Christopher Gilbert,,"71+",Male,bgilbert@icloud.com,"666-664-7243",Houston,TX,"2020-04-07",Email
82506491,99639081,Steve Webb,24.0,"16-30",Male,jacquelinewebb@gmail.com,"695-391-9736",Dallas,"","2019-05-14",Push Notification
82613940,45812670,Andrea Watson,54.0,"51-70",Female,juan.watson@icloud.com,"559-673-4478",Nashville,TN,"",Email
82825679,97226012,Clifford Thomas,51.0,"51-70",Male,charles35@hotmail.com,"541-410-1251",Boston,MA,"2025-03-30",""
82884346,67985905,Jessica Stark,32.0,"31-50",Female,kathystark@yahoo.com,,San Diego,CA,"",Email
82937948,52339391,Clayton Woodward,49.0,"31-50",Male,sabrina_woodward@icloud.com,"373-104-6131",Charlotte,NC,"2020-08-31",Email
83025444,10359129,Ashley Davis,45.0,"31-50",Female,sheryl.davis@hotmail.com,"901-803-4809","",PA,"2022-08-01",Email
83076970,99889098,Jeff Riley,25.0,"16-30",Male,thomas.riley@icloud.com,"877-954-1010",Los Angeles,CA,"2021-11-13",Email
83284724,29090631,Robert Howard,57.0,"51-70",Male,,"862-274-5429",Indianapolis,"","2019-05-13",Email
83363160,91415657,"",0.0,"16-30",Female,rocky8062@icloud.com,"776-974-3560",Phoenix,AZ,"2024-01-21",Push Notification
83599154,43491314,"",62.0,"51-70",Female,michaelrasmussen@gmail.com,,Phoenix,"","2023-08-18",Email
83659258,19943140,Diane Anderson,87.0,"71+",Female,,"432-147-5579",Jacksonville,"","2018-12-25",Email
83715012,55176955,"",52.0,"51-70",Female,samanthawolf@gmail.com,"402-568-2867",Dallas,TX,"2018-07-04",SMS
83832717,89254563,Brenda Patel,23.0,"16-30",Female,katherine41@gmail.com,"775-432-8837",Columbus,OH,"2018-08-29",Push Notification
83932360,26753883,Richard Singh,41.0,"31-50","",richard_singh@gmail.com,"479-636-2046",San Jose,CA,"2025-09-11",SMS
83989546,70855700,"",69.0,"51-70",Male,meganlewis@aol.com,"668-151-6904",San Francisco,CA,"2023-03-13",Push Notification
83998961,54585178,Kayla Aguilar,32.0,"31-50",Female,,"885-667-2072",Boston,MA,"2022-05-23",SMS
84077101,14308421,Kimberly U. Lee,53.0,"51-70",Female,,"970-662-8557",San Francisco,"","2025-06-01",Push Notification
84121929,20576383,Sarah Taylor,71.0,"71+","",rocky3666@icloud.com,"209-477-4287",Los Angeles,CA,"2020-05-23",""
84377016,89699989,Victoria Cortez,26.0,"16-30",Female,elizabethcortez@yahoo.com,"602-263-1231",Columbus,OH,"2019-04-23",Push Notification
84384510,19233013,Mark Wilson,53.0,"51-70",Male,kristen.wilson@hotmail.com,"820-335-8355",San Diego,"","2021-09-10",SMS
84399083,40094589,Joseph Ramirez,37.0,"31-50",Male,rocky5636@gmail.com,"656-374-8785",San Diego,"","2025-12-14",Email
84429198,35848226,Brian Rogers,72.0,"71+",Male,gary_rogers@gmail.com,"594-512-3978",Charlotte,NC,"2024-04-26",Push Notification
84660688,79782527,"",34.0,"31-50",Female,aaronlee@gmail.com,"438-202-2343",San Diego,"","2023-05-21",SMS
84674816,78371272,Adrian Johnson,91.0,"71+",Male,tricia.johnson@gmail.com,"311-380-8470",Charlotte,NC,"2024-05-17",SMS
84724345,26726926,Catherine Williams,38.0,"31-50",Female,ricardo.williams@gmail.com,"681-364-9977",Charlotte,NC,"2025-07-20",Push Notification
84801233,23141087,Samantha Stone,42.0,"31-50",Female,,"319-593-9858",Las Vegas,"","2023-12-19",Email
84888554,90585882,Sandra Lee,34.0,"31-50",Female,,"425-156-5333",Denver,CO,"2019-03-20",""
84990607,89920257,Mitchell Silva,68.0,"51-70",Male,jesse52@outlook.com,"581-391-7965",Nashville,TN,"2024-10-24",Email
85017250,30534124,Austin Woodard,90.0,"71+",Male,sarahwoodard@icloud.com,"980-176-8615",Detroit,MI,"2019-01-31",SMS
85291541,54318698,Kaitlin Thomas,44.0,"31-50",Female,brianthomas@icloud.com,,Nashville,TN,"2025-08-26",Email
85350823,48285503,Brenda Hall,25.0,"16-30",Female,jaredhall@gmail.com,"294-985-1834",Houston,TX,"2022-06-28",SMS
85374852,54446182,Rachel Boyer,33.0,"31-50",Female,philip_boyer@gmail.com,"405-703-1589",Nashville,TN,"2021-07-10",Email
85387867,13704481,"",32.0,"31-50",Female,caitlin_williams@outlook.com,"467-502-2952",San Jose,CA,"2022-10-08",Push Notification
85663295,62191530,Erica Briggs,32.0,"31-50",Female,mbriggs@hotmail.com,"391-427-8587",Los Angeles,CA,"2019-07-21",Push Notification
85764804,64266464,Sara Pratt,,"71+",Female,jpratt@icloud.com,"704-227-3555",Houston,TX,"2020-01-18",SMS
85776373,45594597,Alison Wood,,"71+",Female,joshua.wood@gmail.com,"464-116-6789",Portland,OR,"2022-04-05",Push Notification
85957578,75579548,Courtney King,,"71+",Female,carl.king@hotmail.com,"503-718-3568",Denver,"","2018-10-31",Push Notification
85957706,19046318,Benjamin James,29.0,"16-30",Male,jamesjames@icloud.com,"972-871-9677",Jacksonville,FL,"2021-04-21",""
86010330,60888017,"",,"71+","",rparks@yahoo.com,"785-463-1280",Charlotte,NC,"2024-01-23",Push Notification
86181117,69345683,Laura Peterson,,"71+",Female,courtney.peterson@gmail.com,"650-902-9831",Jacksonville,"","2025-03-17",Push Notification
86560394,99115205,Gary Kidd,90.0,"71+","",garykidd@gmail.com,"780-981-7633",San Antonio,TX,"2023-04-09",""
86593187,38323322,Amanda Cruz,66.0,"51-70",Female,,"612-276-3603",San Francisco,CA,"2019-08-12",Email
86726461,97477029,Bryan Figueroa,,"71+","",bryanfigueroa@gmail.com,"883-934-9861",Seattle,WA,"2024-02-20",Push Notification
86745380,52235350,Jacob Murillo,31.0,"31-50",Male,gina.murillo@gmail.com,"382-587-1639","",TX,"",Push Notification
86762164,88961459,Karl Mcmahon,35.0,"31-50",Male,catherinemcmahon@gmail.com,"902-717-3151",Fort Worth,TX,"2019-03-01",SMS
86960402,95585469,"",54.0,"51-70",Male,ranger7866@gmail.com,"420-949-2850",San Francisco,CA,"",Push Notification
87054398,67887757,Jaime Carroll,41.0,"31-50",Female,codycarroll@gmail.com,"476-936-3928",Seattle,"","2025-06-03",Push Notification
87149951,40885476,Melissa Burke,41.0,"31-50",Female,,"988-615-1266",Columbus,OH,"2018-08-13",Email
87181563,67556566,Michael Morrison,,"71+","",michael79@icloud.com,,San Diego,CA,"2024-03-07",Push Notification
87277086,44788100,Brian Smith,26.0,"16-30",Male,buddy9155@gmail.com,"856-146-7908",Jacksonville,FL,"2021-08-26",Push Notification
87566910,78642041,Lisa James,43.0,"31-50",Female,kjames@gmail.com,"690-168-4039",Phoenix,AZ,"2018-10-04",Push Notification
87774890,55114543,"",63.0,"51-70",Female,,"816-760-4055",Houston,"","2023-05-05",Push Notification
87789079,57553014,Kimberly Romero,80.0,"71+",Female,,"348-233-4107",Austin,TX,"2018-10-10",Email
87835998,72043515,Chad Parrish,75.0,"71+",Male,tparrish@outlook.com,,Jacksonville,FL,"2024-05-28",Email
87890494,56970882,Jessica King,51.0,"51-70",Female,pamela85@gmail.com,"913-941-7541",Detroit,MI,"2019-05-12",Push Notification
88101741,83089925,Gabrielle Conley,66.0,"51-70",Female,cconley@outlook.com,"859-943-1212",Denver,CO,"",SMS
88213973,19255216,Kevin Li,65.0,"51-70",Male,brittany_li@gmail.com,"224-583-3727",New York,NY,"2024-04-16",Push Notification
88270025,21496211,Patrick Perez,46.0,"31-50",Male,kyle_perez@gmail.com,"654-395-3683",Austin,TX,"2025-06-28",Push Notification
88458327,38688676,Carolyn Bauer,,"71+",Female,mark56@gmail.com,"856-191-6944",Boston,MA,"2022-09-17",SMS
88566318,38195995,Kimberly Williamson,34.0,"31-50",Female,kwilliamson@icloud.com,"952-727-2094",Indianapolis,"","",""
88703005,59597086,Michael Martinez,,"71+",Male,jacob_martinez@gmail.com,"660-518-8368",Jacksonville,FL,"2024-04-19",Push Notification
88714010,81969657,Denise Howard,17.0,"16-30",Female,matthew.howard@icloud.com,"319-881-5272",Columbus,"","2026-03-09",Email
88777447,31931511,"",39.0,"31-50","",nicoleneal@icloud.com,,San Antonio,TX,"2022-03-12",Email
88831486,41568532,Geoffrey Henderson,34.0,"31-50",Other,geoffreyhenderson@gmail.com,,Jacksonville,FL,"2026-02-18",Email
88862539,51837852,Jeremy Reynolds,102.0,"71+",Male,,"407-263-5468",Phoenix,AZ,"",Email
89034501,30863865,Michael Little,16.0,"16-30",Male,jlittle@gmail.com,"881-512-7821",Nan,"","2023-01-07",Push Notification
89036966,41039390,Kimberly Pugh,60.0,"51-70",Female,vpugh@gmail.com,"476-194-2209",Charlotte,NC,"2022-07-11",Email
89212676,88320463,Katherine Evans,48.0,"31-50",Female,austin_evans@gmail.com,"314-752-8460","",TN,"2025-09-11",Push Notification
89379016,28213276,Jeffery Savage,33.0,"31-50",Male,stephanie_savage@icloud.com,"234-665-6141",San Antonio,TX,"2022-09-14",Push Notification
89609131,71124923,"",59.0,"51-70",Female,ranger2821@outlook.com,"438-995-9836",Seattle,WA,"2019-05-09",Email
89680504,66851377,Katrina Perez,44.0,"31-50",Female,ranger3461@icloud.com,"286-312-9676",Las Vegas,"","2022-11-21",SMS
89736043,73123515,Ashley Sanford,33.0,"31-50",Female,jsanford@gmail.com,"477-350-9674",San Antonio,TX,"2024-08-20",Email
89865081,58612055,Jacqueline James,47.0,"31-50",Female,joshua6@icloud.com,"270-980-4383",Columbus,OH,"2021-04-04",""
89991301,50603163,Ryan Hernandez,31.0,"31-50",Male,,"854-457-8933",Chicago,IL,"2018-10-12",Push Notification
90023800,38682516,Lauren Coleman,44.0,"31-50",Female,gcoleman@hotmail.com,,Denver,CO,"",SMS
90092958,61053474,"",,"71+",Male,kayla_thomas@icloud.com,"651-822-3456",San Antonio,"","2023-01-07",Push Notification
90147573,85563727,Jason Johnson,51.0,"51-70",Male,sunny3182@gmail.com,"938-355-1931",Columbus,OH,"",Email
90161060,90014570,Christian Diaz,38.0,"31-50",Male,sunny8366@icloud.com,,Phoenix,AZ,"2026-03-28",Email
90180577,57469942,Theresa George,44.0,"31-50",Female,reginald.george@outlook.com,"936-862-1653",Nashville,TN,"",SMS
90246882,63238057,Stacy Williams,46.0,"31-50",Female,suzanne69@gmail.com,"675-488-1963","","","2025-02-02",Email
90440034,42747037,Roberta Barrett,65.0,"51-70",Female,rocky3651@gmail.com,"575-126-9022",San Francisco,CA,"2020-01-19",Push Notification
90447099,59684848,Gloria Le,87.0,"71+",Female,johnny_le@icloud.com,"959-364-3999",Austin,TX,"2024-01-26",Push Notification
90585678,56397338,Travis Wu,52.0,"51-70",Male,kwu@yahoo.com,,Houston,TX,"2021-05-18",SMS
90852623,90967191,Harold Jackson,31.0,"31-50",Male,catherine.jackson@icloud.com,"209-409-7175",Columbus,OH,"2019-07-04",Email
