customer_id,user_id,name,age,gender,email,phone_number,city,state,signup_date,preferred_contact_method
96879854,89470029,Lisa Russell,60.0,Female,hrussell@yahoo.com,782-871-3494,Denver,CO,2021-02-06,Email
54915875,94187049,Sarah Nelson,32.0,Female,mitchell.nelson@outlook.com,645-221-2585,Columbus,OH,2021-07-18,Push Notification
18846539,42594692,kimberly liu,67.0,Female,laura_liu@gmail.com,981-344-5550,New York,NY,2024-04-06,
54250344,23676961,Tammy Davis,42.0,Female,david.davis@gmail.com,869-327-9410,Seattle,,2025-10-01,SMS
22684373,50477742,Julie Vance,,Female,kimberlyvance@icloud.com,,San Diego,CA,2021-06-22,SMS
84888554,90585882,Sandra Lee,34.0,Female,,425-156-5333,DENVER,CO,2019-03-20,
61883769,26247735,Amber Allen,35.0,Female,rachel81@gmail.com,954-539-8130,San Jose,,2023-12-10,SMS
48137561,85958181,Kristy Miller,29.0,Female,matthew.miller@outlook.com,353-365-4848,Chicago,,2021-06-19,SMS
43822301,15512205,Jody Pearson,35.0,,jody54@gmail.com,,Las Vegas,NV,,
98122539,56600900,Henry Clarke,42.0,Male,jclarke@icloud.com,944-529-7199,Austin,TX,2025-04-09,
90893133,81503856,Olivia Oliver,26.0,Female,melissa_oliver@gmail.com,744-250-8595,Nashville,TN,2021-03-28,Email
30182766,67495923,,22.0,,laura.holmes@gmail.com,365-934-7079,Fort Worth,TX,2021-01-08,SMS
54743095,98787891,jasmine brown,,Female,christopher31@gmail.com,916-306-2720,Houston,TX,2023-10-04,Push Notification
20939011,59737181,James Stone,58.0,Male,raymondstone@gmail.com,,Las Vegas,NV,2019-10-11,Email
88213973,19255216,Kevin Li,65.0,Male,brittany_li@gmail.com,224-583-3727,New York,NY,2024-04-16,Push Notification
99068509,77908907,,58.0,Male,aramos@hotmail.com,,San Francisco,CA,2021-02-01,Push Notification
28982195,96911784,Thomas Vaughan,30.0,Male,HANNAH_VAUGHAN@ICLOUD.COM,605-290-3658,SAN FRANCISCO,CA,2025-07-07,Email
56952151,55799273,Joseph Carlson,35.0,,joseph_carlson@gmail.com,257-853-2891,Columbus,OH,2021-10-25,SMS
51638598,11698142,Virginia Hendricks,79.0,Female,christy.hendricks@outlook.com,211-408-2755,,WA,2020-12-09,Push Notification
98054173,66379329,Anthony Oneal,36.0,Male,jodi_oneal@gmail.com,296-103-6338,Las Vegas,NV,2024-03-03,Email
98870276,75793759,Tanner Dodson,74.0,Male,carmen_dodson@gmail.com,3012374837,Detroit,MI,,Push Notification
62607710,24165187,,44.0,Male,michelle_james@gmail.com,238-466-2059,COLUMBUS,OH,2022-01-25,SMS
27307598,68186525,Adrian Shelton,32.0,,adrian.shelton@gmail.com,509-615-6313,Houston,TX,2025-02-23,
89865081,58612055,Jacqueline James,47.0,Female,joshua6@icloud.com,+1 270 980 4383,COLUMBUS,oh,2021-04-04,
21370793,95306788,William Mcclain,33.0,Male,jmcclain@gmail.com,259-810-6482,Columbus,,,SMS
51551377,71705170,Amber Elliott,64.0,Female,BUDDY7372@ICLOUD.COM,955-585-9195,Dallas,TX,2019-05-20,
85017250,30534124,Austin Woodard,90.0,Male,sarahwoodard@icloud.com,980-176-8615,Detroit,MI,2019-01-31,SMS
60557040,68450095,Michelle Lewis,52.0,Female,clewis@gmail.com,392-130-3952,DENVER,co,2022-09-20,Push Notification
96368203,33640702,George Fleming,44.0,Male,,902-111-1539,New York,NY,2018-06-10,
54087376,80027662,Amanda Hall,48.0,Female,jason57@gmail.com,(361) 458-6325,SEATTLE,WA,2019-09-27,Email
27152188,97302916,Joseph Armstrong,63.0,Male,jonathan_armstrong@outlook.com,(605) 761-6425,Los Angeles,,2020-11-15,
99941500,46249845,,15.0,,justin70@gmail.com,+1 882 832 2692,new york,NY,,Push Notification
80651318,92666356,John Turner,80.0,Male,,242-257-7131,Philadelphia,PA,2024-02-12,Push Notification
22543044,82232344,,,Male,jhamilton@gmail.com,604-267-7991,Las Vegas,NV,,Email
96707983,74893936,Laura Wright,24.0,Female,,612-302-2232,Jacksonville,FL,2022-01-09,SMS
99987086,72394301,Michael Merritt,54.0,,mmerritt@gmail.com,634-975-5490,Philadelphia,PA,2025-11-30,SMS
66828640,68461818,William Taylor,43.0,Male,ltaylor@gmail.com,371-822-2734,Portland,,2023-10-23,Email
78248169,89520597,,38.0,Male,,,Indianapolis,IN,,Push Notification
58563745,46023439,Isaiah David,56.0,Male,,567-993-1936,Fort Worth,TX,2018-10-04,
12446861,53258988,Gavin Velazquez,43.0,Male,amy42@hotmail.com,875-698-3757,Indianapolis,IN,,SMS
58667035,42949803,,38.0,,ace1751@icloud.com,,Philadelphia,PA,2023-06-25,
51455302,21631697,Christina English,,Female,,469-950-6614,Nashville,TN,2025-01-07,Email
34194479,47437115,Caroline Lane,,Female,amy_lane@yahoo.com,592-972-1094,San Antonio,TX,2020-09-29,Push Notification
38748452,70505620,Richard Morrison,16.0,Male,michael8@icloud.com,,Phoenix,AZ,,SMS
55866538,42730796,John Mcgrath,42.0,Male,courtney.mcgrath@icloud.com,671-282-8600,Austin,TX,2023-04-11,SMS
75266178,72372114,Joshua Mathis,51.0,Male,samuel36@gmail.com,377-406-3994,Indianapolis,IN,,Email
35770506,86483924,,84.0,,,588-962-3241,,CO,2020-04-06,SMS
40406092,91917334,Karen Boyd,45.0,Female,john_boyd@icloud.com,,Detroit,MI,2019-02-20,SMS
28463709,99682738,Brandon Adams,49.0,Male,daniel28@gmail.com,625-969-8657,,TX,2024-04-21,
30796389,60867083,Frank Harris,51.0,Male,shane.harris@gmail.com,242-814-8445,Phoenix,AZ,2021-02-28,Push Notification
20356922,55150390,Melissa Murray,68.0,Female,mmurray@icloud.com,918-910-2970,San Diego,,2020-07-12,
49700543,13852048,Jacob Abbott,80.0,Male,anita65@gmail.com,,San Antonio,TX,2018-11-08,SMS
23574883,76344695,,47.0,Male,sunny9365@gmail.com,900-840-8254,phoenix,AZ,2025-11-14,Email
78140959,53622663,Stephanie Anderson,38.0,Female,janderson@gmail.com,988-308-4823,Portland,OR,2018-10-15,SMS
82446804,34406132,Richard Hoffman,25.0,Male,angelahoffman@gmail.com,568-893-7857,Portland,OR,2026-02-02,SMS
80669879,75437844,Misty King,22.0,,mistyking@outlook.com,943-651-2829,San Francisco,CA,2025-09-19,
15066382,38470244,Charles Butler,,Male,ace1696gmail.com,202-304-8352,Nashville,TN,2026-05-24,Email
98842638,57623800,Robin Miranda,31.0,Female,molly9@gmail.com,,Fort Worth,,2024-07-16,SMS
55199748,44675473,Gary Ross,33.0,Male,vross@gmail.com,4467392966,HOUSTON,TX,2024-11-26,SMS
92950779,55679506,Isabella Bailey,18.0,Other,isabella_bailey@gmail.com,5062667126,San Francisco,CA,2024-11-19,Email
27589104,47535126,Steve Parrish,35.0,Male,james.parrish@gmail.com,337-964-6051,,,2025-04-06,Email
90161060,90014570,Christian Diaz,38.0,Male,sunny8366@icloud.com,,Phoenix,AZ,2026-03-28,Email
60562485,47080140,Jacqueline Davies,25.0,Female,stevedaviesgmail.com,212-493-7831,Detroit,MI,2021-03-17,SMS
30703455,84597009,Brandon Phillips,23.0,Male,cphillips@yahoo.com,928-607-8388,Boston,MA,2020-01-03,Push Notification
31776452,11362459,Lori Sherman,31.0,Female,sandrasherman@yahoo.com,2517688641,Boston,MA,2019-08-12,SMS
34272734,79340535,Alex Simmons,34.0,Male,asimmons@icloud.com,5052633218,Jacksonville,FL,,SMS
93851247,35643159,Scott Morrison,85.0,Male,ranger9981@gmail.com,747-234-1070,Boston,MA,,Email
32218290,21490777,Marilyn Carney,50.0,Female,sara_carney@gmail.com,275-772-4181,Austin,TX,2023-10-25,
68743530,42394260,Kathleen Phillips,50.0,,kathleen29@gmail.com,3993158530,Denver,CO,,Email
15864298,64549859,Paul Ford,27.0,Male,aford@icloud.com,279-896-2168,,AZ,2019-01-24,SMS
65144509,75575808,Brian Jones,59.0,Male,chris46@gmail.com,+1 758 859 2295,DALLAS,TX,2026-02-11,Push Notification
58895439,84514489,Kathleen Moreno,61.0,Female,erin63@gmail.com,321-652-5526,Los Angeles,CA,2018-08-10,
41880763,42255732,Charles Rivera,82.0,Male,stacey.rivera@gmail.com,,,CA,2019-12-26,Email
69619341,73900135,Jessica Le,50.0,Female,,718-837-8912,Austin,tx,2024-12-25,
91952730,96691619,Christopher Owens,45.0,Male,christopher19@gmail.com,447-290-2954,Houston,TX,2023-04-15,Email
48242379,75876924,Debbie Williams,43.0,Female,philip_williams@gmail.com,655-868-2040,LAS VEGAS,NV,2021-08-30,SMS
70254091,70152969,Justin Smith,,Male,lucas_smith@hotmail.com,217-232-7127,Denver,,2022-10-03,SMS
41407343,12314351,Diana Johnson,74.0,Female,,2129804544,Phoenix,AZ,2019-10-24,
81673763,22489409,Jon B. Dougherty,17.0,Other,jon99@yahoo.com,251-738-9739,San Jose,CA,2022-08-28,SMS
42100652,49491631,Diana Davis,23.0,Female,cynthia_davis@hotmail.com,845-458-9673,Austin,TX,2023-04-17,Email
51536077,39742165,JUAN HAYES,,Male,jessica53@gmail.com,659-110-5855,San Diego,CA,2019-08-10,SMS
72950208,64277800,Frank Edwards,62.0,Male,ace1121@icloud.com,(556) 639-8209,San Diego,CA,2020-06-17,Push Notification
36040410,42655866,Ruth Martin,18.0,Female,sunny3512@gmail.com,327-686-2309,Portland,,2025-06-23,
59370777,51098277,Ryan Fischer,95.0,Male,seth_fischer@hotmail.com,,boston,MA,2026-05-15,Email
86560394,99115205,gary kidd,90.0,,garykidd@gmail.com,(780) 981-7633,San Antonio,TX,2023-04-09,
69135982,88055069,Shawn Rogers,37.0,Male,natalie57@gmail.com,445-802-3987,BOSTON,MA,2020-04-05,Email
71965637,59529086,PATRICK MUNOZ,49.0,,patrick.munoz@outlook.com,,Denver,CO,2025-07-10,Push Notification
47818761,73519947,Dorothy Rivera,41.0,Female,paige92@gmail.com,661-578-8649,San Diego,CA,2022-11-07,
61254050,84285882,Brittany Morgan,26.0,Female,cynthia_morgan@gmail.com,287-845-1615,San Diego,ca,2026-02-17,Push Notification
77498993,81259135,Sarah Obrien,56.0,Female,jobriengmail.com,469-521-2162,Columbus,oh,2020-10-22,SMS
80794454,56138336,,49.0,Female,,489-711-4400,Chicago,IL,2023-09-30,Email
66191704,67110154,Justin Gamble,72.0,Male,heather.gamble@hotmail.com,3878018379,Houston,TX,2023-07-11,SMS
31751079,83871890,Timothy Hernandez,,Male,clayton44@hotmail.com,662-638-9946,,NC,,Push Notification
36802975,54398056,Rachel Wilkins,27.0,Female,tara_wilkins@gmail.com,728-538-8271,austin,TX,2021-07-10,Push Notification
91156554,57219209,Nicole Richard,41.0,Female,steven19@gmail.com,539-611-9564,Fort Worth,tx,2019-04-18,SMS
28575536,70900658,Terry Jordan,40.0,Male,jjordan@icloud.com,533-209-3521,,CA,2018-08-05,Email
43554863,46361787,Kristin Smith,84.0,Female,jennifer.smith@icloud.com,,San Diego,CA,2018-12-16,Push Notification
17003454,51154241,,39.0,Female,jennifer.chavez@outlook.com,811-596-8978,Dallas,TX,,
96057593,43742830,Michael Mills,65.0,Other,michael46@yahoo.com,,Las Vegas,NV,2019-11-25,
74503785,40942292,William Reyes,55.0,Male,ace3831@gmail.com,+1 396 964 6114,San Jose,CA,,Email
59823245,26194158,,17.0,Male,amanda.gray@icloud.com,821-427-9519,Columbus,OH,,SMS
84429198,35848226,Brian Rogers,72.0,Male,gary_rogers@gmail.com,+1 594 512 3978,Charlotte,NC,2024-04-26,Push Notification
23769360,52352128,,34.0,Female,denise_nelson@outlook.com,672-842-3366,Austin,TX,2020-05-24,Email
79244185,26046365,Anne Carter,46.0,Female,daniel_carter@gmail.com,795-430-5251,Las Vegas,,2024-07-31,Email
26733967,81922443,,52.0,Female,myoung@gmail.com,372-514-4442,San Jose,CA,2024-05-11,Push Notification
48260510,34850391,Nancy Williams,43.0,Female,paul.williams@outlook.com,872-902-2610,Portland,OR,,Push Notification
21257528,35708194,James Y. Moore,73.0,Male,lmoore@outlook.com,248-348-6180,,AZ,2022-08-05,Email
31516757,39042654,Megan Gutierrez,40.0,Female,alejandrogutierrez@hotmail.com,(331) 759-2533,,TX,2019-10-10,Push Notification
46613428,74988034,Gregory Coleman,54.0,Male,lisa_coleman@gmail.com,251-303-7563,Austin,,2025-10-10,Push Notification
70306604,47111151,Carla Long,78.0,Female,buddy7323@icloud.com,725-398-5315,Los Angeles,CA,2022-04-22,
78901038,89133014,Raymond Graham,93.0,Male,scott41@gmail.com,,Indianapolis,,2025-05-22,Push Notification
29776801,80415568,Charles Ross,36.0,Male,,751-353-8091,San Diego,CA,2024-01-13,SMS
68716573,90099897,Christopher Watts,23.0,Male,karen.watts@outlook.com,545-113-3647,Indianapolis,,2023-12-24,
22309586,47983442,Taylor Allen,17.0,Female,buddy4190@outlook.com,881-752-4954,San Antonio,TX,2022-07-31,Email
39801436,23492385,Jon Moses,,Male,lance25@gmail.com ,343-420-7457,Charlotte,NC,2018-12-17,Email
70549373,36054020,Claire Marquez,35.0,Female,dustin57@outlook.com,(536) 253-5987,San Diego,CA,2024-11-15,SMS
56920514,49761527,Wanda Gomez,61.0,Female,timgomez@gmail.com,953-758-7248,,CA,2025-09-08,Push Notification
13579612,40532273,April Rivera,50.0,,april_rivera@gmail.com,693-244-3958,Chicago,IL,2021-03-25,Push Notification
65686520,58436637,Peter Middleton,82.0,,peter88@gmail.com,419-165-3195,Denver,,2019-10-31,Push Notification
17148018,34084236,Edward Walker,16.0,Male,kevin.walker@gmail.com,267-356-4749,DETROIT,,2024-03-30,SMS
63211150,50569669,Kristen Best,,Female,donna_best@icloud.com,793-772-4242,Austin,,2020-03-24,Email
77378254,11898961,Gina Little,77.0,Female,gregory_little@hotmail.com,358-127-7614,New York,NY,2020-12-05,SMS
60192261,81690398,Whitney Brown,46.0,Female,buddy2314@gmail.com,2494817189,Phoenix,,2020-11-27,Email
41645597,26989677,Michael Wall,46.0,Male,jasonwall@gmail.com,622-795-5641,philadelphia,PA,2024-09-24,SMS
61830338,46817443,,,Female,jill_hudson@@gmail.com,484-777-6906,Detroit,MI,2022-07-04,Email
20952896,16109013,,58.0,Female,jennifer63@gmail.com,473-584-7053,San Jose,CA,2023-08-14,Email
60319927,17318358,,44.0,Male,rhonda90@gmail.com,,Nashville,TN,2019-03-05,SMS
40137082,84270583,Angela Martin,79.0,Female,sunny6740@outlook.com,504-679-8706,Jacksonville,FL,2023-01-28,Push Notification
13783268,49209916,Christopher Ochoa,54.0,Male,,683-807-3720,Charlotte,NC,,
52773159,26948946,David Brandt,83.0,Male,olivia_brandt@gmail.com,967-692-3694,San Antonio,TX,2019-06-03,SMS
23298711,95613415,Amber Horton,64.0,Female,ashley_horton@gmail.com,920-492-5786,San Antonio,TX,2025-07-13,Push Notification
97236246,75884623,Rebecca Tran,18.0,Female,wtrangmail.com,432-337-5459,Houston,TX,2020-01-22,SMS
55001909,23769080,Jeremy Johnson,31.0,Male,kristen.johnson@gmail.com,211-389-2360,Columbus,OH,2025-03-31,Email
29602406,11646234,,20.0,Male,,510-666-5278,Chicago,IL,2024-08-27,Email
28468304,87049595,,81.0,Female,joshua_gallagher@icloud.com,217-238-5971,Houston,TX,2022-05-14,SMS
15140967,48163378,Emily Lyons,45.0,Female,daniellyons@icloud.com,502-980-8023,Las Vegas,NV,2018-11-14,
48504300,73001391,Scott Mccarthy,48.0,Male,richardmccarthy@gmail.com,621-711-8099,San Jose,CA,2022-01-19,Push Notification
73411827,74251933,Brandy Howard,26.0,Female,sarah_howard@gmail.com,600-719-5625,Indianapolis,IN,2023-11-24,Push Notification
28628439,69118721,Joshua Hudson,54.0,,,337-878-6924,Pheonix,AZ,2024-07-24,SMS
72962895,55728776,Sabrina Schwartz,39.0,Female,saraschwartz@gmail.com ,755-713-1966,Los Angeles,CA,2024-11-02,Push Notification
70210270,34744872,Laura U. Baker,36.0,Female,anthonybaker@gmail.com,,,WA,2020-12-25,SMS
92590645,16895666,,93.0,Male,ace1901@gmail.com,369-884-9693,San Jose,CA,2020-09-25,Push Notification
10704803,43887075,Trevor Little,25.0,Male,joshua.little@gmail.com,,New York,NY,2019-09-08,Email
20633503,74119726,James Abbott,68.0,Male,jonathanabbott@gmail.com,,Nashville,TN,2022-04-01,Push Notification
12550658,25312516,,89.0,Male,kimberly93@outlook.com,758-877-5558,DENVER,CO,,Email
44349528,18770247,Stacey Harmon,,Female,angela.harmon@yahoo.com,285-508-6215,Los Angeles,CA,2026-03-14,Email
38944689,63782042,Phillip Rubio,46.0,Male,toni25@yahoo.com,711-980-3954,Fort Worth,TX,2018-06-13,SMS
30068183,76001106,Ashley Fisher,,Female,juliefisher@gmail.com,,Houston,,2026-03-03,Push Notification
83659258,19943140,Diane Anderson,87.0,Female,timothyandersonoutlook.com,432-147-5579,Jacksonville,,2018-12-25,Email
91722503,87446468,Zachary Harris,79.0,Male,jamesharris@gmail.com,+1 616 491 4439,austin,TX,2023-08-02,SMS
80836292,94482772,Lindsey Stone,73.0,Female,,583-733-4697,PHOENIX,AZ,2022-11-26,SMS
66808292,17195288,Adrian Hickman,46.0,Male,luke_hickman@hotmail.com,433-100-5680,Indianapolis,IN,,SMS
24923247,30364454,Michael Larson,63.0,,michael32@gmail.com,+1 711 538 7893,Detroit,MI,,Push Notification
48668339,30024960,RACHEL CAMPOS,35.0,,,,Los Angeles,CA,2024-07-05,SMS
41895531,85543051,Gary Harris,55.0,Male,kristin_harris@@outlook.com,,,AZ,2024-05-16,Email
50419829,50780112,,37.0,Male,barbara.campbell@gmail.com,691-873-9771,,AZ,2025-08-28,
26354208,21432787,Luis Glenn,42.0,Male,douglas.glenn@aol.com,,Dallas,tx,2020-07-03,
16408822,43311626,Nicole Hood,65.0,Female,joel41@outlook.com,486-933-5718,,IN,2022-12-10,Push Notification
42002808,25898299,Alexandra Sanchez,36.0,Female,ace2352@hotmail.com,(958) 427-1356,Los Angeles,CA,2020-10-10,Push Notification
66348030,84903294,Brianna Zimmerman,57.0,Female,,(705) 840-8596,San Antonio,TX,2024-09-25,Email
95758649,65857931,Lisa Gilmore,43.0,Female,benjamingilmore@gmail.com,935-504-8999,Charlotte,NC,2019-06-16,
93592219,91378577,Emily Evans,67.0,Female,rocky453@gmail.com,971-317-7928,,MI,2021-03-25,SMS
71352751,90010790,Jason Nunez,51.0,,jnunez@gmail.com,,Columbus,OH,2024-07-16,Push Notification
18429833,93002706,Joshua Parker,36.0,Male,james.parker@icloud.com,+1 854 169 2003,Los Angeles,CA,2023-02-02,SMS
24879094,40291214,Maria Mendoza,19.0,Female,anthonymendoza@icloud.com,729-425-7249,Austin,TX,2021-10-25,SMS
77085942,80138498,Michael Valdez,52.0,Male,DVALDEZ@HOTMAIL.COM,,Seattle,WA,,SMS
90092958,61053474,,,Male,kayla_thomas@icloud.com,651-822-3456,San Antonio,,2023-01-07,Push Notification
81947921,70467027,Elizabeth Young,36.0,,elizabeth90@gmail.com,205-934-4316,,WA,2025-09-04,Email
12205915,69421007,Vanessa Anthony,,Female,amy_anthony@yahoo.com,205-923-9918,Las Vegas,NV,2025-02-02,SMS
94819556,49910061,April Ball,74.0,Female,ranger7696@icloud.com,910-850-8876,Detroit,MI,2019-07-15,Push Notification
79172559,88990506,Jade Brown,51.0,Female,sharon_brown@hotmail.com,297-875-7999,Austin,TX,2020-09-30,Email
87181563,67556566,Michael Morrison,,,michael79@icloud.com,,San Diego,CA,2024-03-07,Push Notification
42472386,50987442,Joseph Green,63.0,Male,,,San Jose,,2018-06-08,
29270557,86320155,Kayla Miller,60.0,Female,,567-603-2462,Jacksonville,FL,2025-07-17,Push Notification
49093864,93352876,Spencer Stewart,29.0,Male,patriciastewart@gmail.com,574-249-9494,New York,NY,,
67611469,18083974,Melanie Zhang,43.0,Female,lori.zhang@icloud.com,773-884-6536,fort worth,TX,2020-11-30,SMS
10209961,91823275,Nathan Garcia,27.0,Male,ranger9812@hotmail.com,767-554-9536,SAN ANTONIO,Texas,2024-05-14,Email
92518345,23318904,Joshua Martin,72.0,,jmartin@yahoo.com,6351904972,Philadelphia,PA,2022-07-28,SMS
57354167,37888820,dwayne jones,43.0,Male,buddy4975@aol.com,291-137-6715,Charlotte,NC,2021-10-12,Push Notification
42287985,93955206,Matthew Baird,48.0,Male,ace9147@outlook.com,976-845-2701,HOUSTON,TX,2020-11-20,SMS
86593187,38323322,Amanda Cruz,66.0,Female,,612-276-3603,San Francisco,CA,2019-08-12,Email
65910756,45520201,Megan Payne,41.0,Female,SELENAPAYNE@OUTLOOK.COM,526-679-9772,Nashville,TN,2025-09-08,Email
35140847,98641164,Mike Bryant,30.0,,sunny8729@gmail.com,597-437-8910,,FL,2026-01-26,Push Notification
99170406,20896797,Jennifer Woods,54.0,Female,kwoods@icloud.com,809-820-3964,Los Angeles,CA,2023-01-27,
99686286,31079846,Christian Sullivan,92.0,Male,,612-777-6646,,NY,,Email
21490910,42194159,,80.0,Female,julianhill@gmail.com,681-911-5723,Philadelphia,PA,2019-12-22,Email
80260907,33328859,Benjamin Cohen,65.0,Male,carol93@icloud.com,488-489-8030,Indianapolis,IN,2020-08-03,Push Notification
58399417,84087145,Stacey Hardy,88.0,Female,kathyhardy@icloud.com,879-930-8548,Indianapolis,IN,2020-06-30,SMS
19083764,20075036,Karla Sosa,42.0,Female,eric32@outlook.com,570-838-1522,Las Vegas,NV,2023-04-22,Push Notification
80606503,31009452,Tiffany Johnson,29.0,Female,nancy.johnson@hotmail.com,883-743-1078,Charlotte,NC,2023-05-03,Email
83025444,10359129,Ashley Davis,45.0,Female,sheryl.davis@hotmail.com,901-803-4809,,PA,2022-08-01,Email
78092370,64830300,Alexander Martin,69.0,Male,,737-472-9124,phoenix,AZ,2024-12-25,Email
78131950,70465583,David Brown,53.0,Male,SUSAN.BROWN@GMAIL.COM,+1 984 527 3223,Indianapolis,IN,2021-03-30,SMS
84377016,89699989,Victoria Cortez,26.0,Female,elizabethcortez@yahoo.com,602-263-1231,Columbus,OH,2019-04-23,Push Notification
12729224,73070585,Ryan Oliver,45.0,,,652-333-2637,JACKSONVILLE,,2022-05-17,
62405812,49092160,Kathleen Williams,81.0,Female,nicolewilliams@gmail.com,310-352-5183,Phoenix,AZ,2020-02-11,Email
73100462,14380847,Jay Gutierrez,57.0,,jay.gutierrez@icloud.com,9037683568,Las Vegas,NV,2022-04-29,Push Notification
15843091,41068214,,90.0,Female,scott17@gmail.com,949-615-9014,Chicago,IL,2025-06-06,Email
95318289,48668783,David Newman,62.0,,david.newman@gmail.com,583-984-4219,Phoenix,AZ,2022-11-27,Email
61926331,47945817,Angelica Myers,40.0,Female,sunny5682@gmail.com,209-719-4370,Philadelphia,PA,2025-05-03,SMS
60103798,70939053,,42.0,Male,nicholasboyd@icloud.com,303-658-6087,Philadelphia,PA,2021-07-08,Email
44044361,19553585,Carolyn Clements,26.0,Female,david16@gmail.com,956-489-1206,Columbus,OH,2022-07-06,SMS
12179995,41329612,William Waller,69.0,Male,george7@gmail.com,422-569-1105,Charlotte,,2020-12-02,Push Notification
57928328,45507920,Jeffrey Parker,36.0,Male,,969-244-7973,Houston,TX,2021-09-13,Email
19067690,93893865,Michele Fernandez,,Female,sfernandez@icloud.com,271-409-5868,Indianapolis,IN,2018-11-30,SMS
56278607,89160218,,,Male,fernando.jordan@gmail.com,469-590-1445,Philadelphia,PA,2021-08-07,SMS
42363373,98742485,John Marshall,,Male,,965-248-2861,Indianapolis,IN,,
98195059,36550845,Tracy Terry,52.0,Male,,,Charlotte,NC,2020-03-01,Push Notification
94323222,67061186,Tracy Jensen,51.0,Male,,314-385-9950,Charlotte,NC,,SMS
23913528,25405014,Samantha Mitchell,66.0,Female,tracy_mitchell@icloud.com,660-937-3916,San Diego,CA,2023-04-28,
88101741,83089925,Gabrielle Conley,66.0,Female,cconley@outlook.com,859-943-1212,Denver,CO,,SMS
54629892,40173413,,23.0,Female,erika10@outlook.com,889-267-6853,San Francisco,CA,,Push Notification
27905932,96924061,David Hernandez,43.0,Male,sharonhernandez@outlook.com,Prefer not to say,Nashville,TN,2026-03-12,SMS
15950635,29997018,Crystal Hoffman,59.0,Female,james.hoffman@gmail.com,526-339-2537,Las Vegas,NV,2024-11-05,
57284777,45652586,Peter Jones,35.0,Male,jacqueline_jones@gmail.com,,Denver,CO,2021-04-26,SMS
83284724,29090631,Robert Howard,57.0,Male,,862-274-5429,Indianapolis,,2019-05-13,Email
55439043,19584466,Richard Reed,,Male,cameron.reed@outlook.com,(910) 386-5008,Austin,TX,2022-10-17,SMS
96274567,18004482,Shannon Sanchez,20.0,Female,,240-427-6096,Houston,,2025-09-16,Push Notification
33500064,32269779,Bryan King,30.0,Other,bryanking@yahoo.com,644-697-7937,DENVER,,2020-02-29,Push Notification
72360629,51286958,James Robertson,27.0,Male,brett.robertson@outlook.com,,San Diego,,2024-12-12,Push Notification
74227366,89865458,Dawn Miller,64.0,Female,jmiller@gmail.com,456-844-3893,columbus,OH,2021-08-25,SMS
94790150,86397676,Michael Davis,79.0,,mdavis@gmail.com,491-434-4432,Boston,MA,2022-10-07,SMS
34464938,48736657,Gregory Crawford,58.0,Male,elizabeth_crawford@@gmail.com,641-560-9829,Seattle,WA,2021-10-30,Push Notification
28099607,68942178,Nicole Ford,,Female,ace441@yahoo.com,692-949-6873,San Antonio,,,
18469210,26690465,Alison Brown,40.0,Female,tylerbrown@gmail.com,,,TX,2020-12-06,Push Notification
71428713,72907576,Christy Gordon,41.0,Female,rocky9201@icloud.com,235-964-3130,Chicago,IL,2022-01-09,SMS
14963880,50814428,Anthony Horne,19.0,Male,annahorne@icloud.com,+1 531 624 6747,nashville,TN,,Email
49385195,64023778,Joseph Wilson,17.0,,joseph.wilson@yahoo.com,737-485-8779,,TX,2021-10-25,
37057085,46540265,Renee Baker,87.0,Female,tracy77@yahoo.com,651-795-7908,Detroit,MI,,Email
15879578,77172238,Brian Cherry,58.0,Male,kellicherry@gmail.com,708-891-7133,SAN DIEGO,CA,2025-11-19,Push Notification
36772387,82475098,,39.0,Male,tracihansen@icloud.com,679-463-2319,,TX,2023-08-04,SMS
15624520,76276072,,50.0,Female,jconway@gmail.com,940-369-6626,DETROIT,MI,2020-12-08,Email
52358553,68755000,Mary B. Jones,57.0,,mary.jones@gmail.com,799-871-6925,Dallas,TX,2022-05-26,
51617680,20796722,,24.0,Male,patrick36@icloud.com,488-837-8562,Chicago,IL,2019-10-08,Push Notification
79173614,90267122,David Myers,51.0,Male,jmyers@gmail.com,948-284-4046,New York,NY,2025-04-26,SMS
63448727,15350023,Natalie Jones,39.0,,nataliejones@gmail.com,665-850-9197,Seattle,wa,2022-07-12,SMS
82884346,67985905,JESSICA STARK,32.0,Female,kathystark@yahoo.com,,San Diego,CA,,Email
73538641,53261270,Nicholas Cox,15.0,Male,sunny8767@gmail.com,764-716-6371,,CA,2020-03-14,SMS
43999198,91029073,Keith Mathews,72.0,Male,ace6183@icloud.com,,San Jose,CA,2025-02-14,Push Notification
14915156,43603811,Roberto F. Lamb,19.0,Male,ace9975@gmail.com,728-421-3535,Denver,CO,2020-02-25,SMS
96825515,13471527,Beverly Lawson,,Female,robert.lawson@gmail.com,249-731-7672,SAN DIEGO,,2018-09-04,SMS
35649468,22257687,Matthew Rodriguez,49.0,Male,buddy9693@gmail.com,515-800-2344,Phoenix,AZ,2019-10-05,Push Notification
48401154,40725714,Sylvia Flores,40.0,Female,buddy2179@gmail.com,904-185-9179,Portland,OR,2020-10-13,SMS
57912262,87201917,Angela Smith,87.0,Female,abigail.smith@yahoo.com,979-235-8468,NEW YORK,NY,,Email
16416148,88802305,,62.0,Female,cole72@gmail.com,924-250-9454,,AZ,2024-03-12,SMS
